,AGREEMENT_RK,ID_CLIENT,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
8824,65239792,106813194,0,38,1,0,1,1,1,7000.0,2,2.0
8825,65239883,106813195,0,60,0,1,1,1,0,6000.0,1,1.0
8826,65240018,106813196,0,50,1,0,1,1,0,16000.0,1,1.0
8827,65240193,106813197,0,50,1,0,1,2,0,8000.0,1,1.0
8828,65240357,106813198,0,37,1,0,0,1,1,26000.0,1,1.0
8829,65240644,106813199,0,56,1,1,1,2,0,13000.0,2,2.0
8830,65241227,106813200,0,42,1,0,0,1,0,26000.0,1,1.0
8831,65241813,106813201,0,52,1,0,1,0,0,5000.0,1,1.0
8832,65242076,106813202,0,50,1,0,1,2,0,8000.0,2,1.0
8833,65242119,106813203,0,61,0,1,1,3,0,7000.0,2,1.0
8834,65243102,106813204,0,54,1,0,0,2,0,10000.0,2,1.0
8835,65243258,106813205,0,64,0,1,1,0,0,6000.0,2,2.0
8836,65243306,106813206,0,44,1,0,1,1,0,13000.0,3,2.0
8837,65243617,106813207,0,55,1,1,1,2,0,7000.0,1,1.0
8838,65243934,106813208,0,29,1,0,0,0,0,10000.0,1,1.0
8839,65244181,106813209,0,47,1,0,0,0,1,18600.0,2,2.0
8840,65244343,106813210,0,59,1,1,1,2,0,32640.0,2,2.0
8841,65244504,106813211,0,38,1,0,0,2,2,5000.0,1,1.0
8842,65244947,106813212,0,26,1,0,1,1,1,11000.0,1,1.0
8843,65244979,106813213,0,52,1,0,1,2,0,15000.0,2,2.0
8844,65245076,106813214,0,48,1,0,1,1,0,11000.0,1,1.0
8845,65245205,106813215,0,61,1,0,1,0,0,12000.0,1,1.0
8846,65245590,106813216,0,34,1,0,0,0,0,30000.0,1,1.0
8847,65246185,106813217,0,56,1,0,1,2,0,15000.0,1,1.0
8848,65246977,106813218,0,26,1,0,1,1,1,17000.0,2,2.0
8849,65247029,106813219,0,31,1,0,1,1,1,10000.0,4,3.0
8850,65247140,106813220,0,51,1,0,1,2,0,20000.0,1,1.0
8851,65247384,106813221,0,41,1,0,1,2,0,8000.0,2,1.0
8852,65247591,106813222,0,34,1,0,0,0,0,10000.0,1,1.0
8853,65247722,106813223,0,44,1,1,1,0,0,15000.0,2,2.0
8854,65247958,106813224,0,62,0,1,1,2,0,5500.0,2,2.0
8855,65248086,106813225,0,55,0,1,0,0,0,28000.0,1,1.0
8856,65248413,106813226,0,64,1,0,0,0,0,14000.0,1,1.0
8857,65248615,106813227,0,23,1,0,0,0,0,12000.0,1,1.0
8858,65249238,106813228,0,56,1,1,0,1,0,15000.0,1,1.0
8859,65249272,106813229,0,27,1,0,0,0,0,12000.0,1,1.0
8860,65249460,106813230,0,23,1,0,0,0,0,15000.0,1,1.0
8861,65249480,106813231,0,35,1,0,0,1,1,8000.0,1,1.0
8862,65249531,106813232,0,24,1,0,0,0,0,12000.0,2,1.0
8863,65249968,106813233,0,39,1,0,0,1,1,16000.0,2,1.0
8864,65250084,106813234,0,50,1,1,0,2,2,35000.0,2,1.0
8865,65250690,106813235,0,41,1,0,0,2,2,15000.0,1,1.0
8866,65250948,106813236,0,29,1,0,1,1,1,8000.0,1,1.0
8867,65250988,106813237,0,35,1,0,0,1,1,25000.0,1,1.0
8868,65251179,106813238,0,35,1,0,1,0,0,10000.0,1,1.0
8869,65251440,106813239,0,57,0,1,1,2,0,8000.0,2,2.0
8870,65251595,106813240,0,53,1,0,1,2,0,10000.0,2,1.0
8871,65251727,106813241,1,38,1,0,1,1,1,6000.0,2,2.0
8872,65251733,106813242,0,33,1,0,1,1,1,15000.0,1,1.0
8873,65251768,106813243,0,51,1,0,1,0,0,30000.0,2,2.0
8874,65252078,106813244,0,41,1,0,1,2,2,7000.0,2,1.0
8875,65252105,106813245,0,58,1,0,1,0,0,20000.0,1,1.0
8876,65252990,106813246,0,32,1,0,1,3,3,13000.0,1,1.0
8877,65253089,106813247,0,59,0,1,0,0,0,15000.0,2,1.0
8878,65253348,106813248,0,38,1,0,1,2,2,6000.0,1,1.0
8879,65253474,106813249,0,30,1,0,1,1,1,45000.0,1,1.0
8880,65254135,106813250,0,39,1,0,0,0,0,10000.0,1,1.0
8881,65254653,106813251,0,50,1,0,1,2,0,7000.0,2,1.0
8882,65254655,106813252,0,35,1,0,1,1,1,5000.0,2,2.0
8883,65254944,106813253,0,57,0,1,0,0,0,16000.0,1,1.0
8884,65255095,106813254,0,38,1,0,0,3,3,8000.0,1,1.0
8885,65255280,106813255,0,34,1,0,1,2,2,18000.0,1,1.0
8886,65256008,106813256,1,44,0,1,0,0,0,35000.0,1,1.0
8887,65256485,106813257,0,27,1,0,1,0,0,15000.0,3,2.0
8888,65256817,106813258,0,30,1,0,1,1,1,10000.0,1,1.0
8889,65257067,106813259,1,38,1,0,1,2,2,17000.0,2,2.0
8890,65257438,106813260,0,42,1,0,1,1,0,9000.0,1,1.0
8891,65257837,106813261,0,44,1,0,0,1,0,16500.0,1,1.0
8892,65282455,106813262,0,31,1,0,0,1,1,10000.0,1,0.0
8893,65282973,106813263,1,40,1,0,1,1,1,12000.0,1,0.0
8894,65286581,106813264,0,50,1,0,1,0,0,18000.0,1,0.0
8895,65287264,106813265,0,49,1,0,1,0,0,15000.0,2,2.0
8896,65292119,106813266,0,57,0,1,1,1,1,5000.0,2,2.0
8897,65313403,106813267,0,23,1,0,0,0,0,15000.0,1,1.0
8898,65313829,106813268,1,24,1,0,1,0,0,12000.0,1,1.0
8899,65316243,106813269,0,40,1,0,1,0,0,6000.0,2,1.0
8900,65379846,106813270,0,53,1,1,0,0,0,14500.0,2,1.0
8901,65379873,106813271,0,52,1,0,0,2,0,30000.0,1,1.0
8902,65380411,106813272,0,43,1,0,1,2,2,8000.0,2,1.0
8903,65380899,106813273,1,50,1,0,0,0,0,15000.0,3,3.0
8904,65381737,106813274,0,43,1,0,1,2,1,10000.0,2,2.0
8905,65381977,106813275,0,26,1,0,1,0,0,10000.0,1,1.0
8906,65382181,106813276,0,55,1,0,1,1,0,10000.0,1,1.0
8907,65382822,106813277,0,43,1,0,1,2,2,9700.0,1,1.0
8908,65382969,106813278,1,44,1,0,1,1,0,10000.0,1,1.0
8909,65383426,106813279,0,38,1,0,0,2,2,25000.0,1,1.0
8910,65383427,106813280,0,60,0,1,1,2,0,15000.0,1,1.0
8911,65383705,106813281,0,45,1,0,1,0,0,10000.0,1,1.0
8912,65384158,106813282,0,60,1,0,1,0,0,10000.0,2,1.0
8913,65384399,106813283,0,55,1,0,1,2,0,15000.0,2,2.0
8914,65384720,106813284,0,38,1,0,1,1,1,10000.0,1,1.0
8915,65384764,106813285,0,64,0,1,1,0,0,7000.0,2,2.0
8916,65385165,106813286,0,39,1,0,1,1,1,18000.0,1,1.0
8917,65385191,106813287,0,30,1,0,1,2,2,6000.0,1,1.0
8918,65386430,106813288,0,28,1,0,1,0,0,8000.0,3,2.0
8919,65387556,106813289,0,48,1,0,0,1,0,9000.0,1,1.0
8920,65388488,106813290,0,44,1,0,0,3,1,10000.0,1,1.0
8921,65388730,106813291,0,56,1,1,1,2,0,20000.0,1,1.0
8922,65390066,106813292,0,40,1,0,1,2,2,20000.0,3,1.0
8923,65390531,106813293,0,45,1,0,1,0,0,25000.0,2,2.0
8924,65390532,106813294,0,37,1,0,0,2,2,20000.0,1,1.0
8925,65391967,106813295,0,57,1,1,1,0,0,23000.0,3,2.0
8926,65395400,106813296,0,22,1,0,1,1,1,15000.0,1,1.0
8927,65395480,106813297,0,26,1,0,1,0,0,10000.0,1,1.0
8928,65395526,106813298,0,25,1,0,1,0,0,15000.0,1,1.0
8929,65395657,106813299,0,24,1,0,1,0,0,9000.0,1,1.0
8930,65395711,106813300,0,26,1,0,1,0,1,17000.0,1,1.0
8931,65395814,106813301,0,24,1,0,1,0,0,8000.0,2,2.0
8932,65395889,106813302,0,24,1,0,1,0,0,8000.0,2,1.0
8933,65395905,106813303,0,26,1,0,1,1,1,8000.0,1,1.0
8934,65396420,106813304,0,25,1,0,1,1,1,6000.0,1,1.0
8935,65396723,106813305,0,25,1,0,1,0,0,4900.0,1,1.0
8936,65396916,106813306,0,25,1,0,1,0,0,10000.0,1,1.0
8937,65397741,106813307,0,22,1,0,1,1,1,6000.0,1,1.0
8938,65397859,106813308,0,25,1,0,1,0,0,8000.0,1,1.0
8939,65398029,106813309,0,25,1,0,1,0,0,10000.0,3,2.0
8940,65398031,106813310,0,26,1,0,1,1,1,10000.0,2,1.0
8941,65398081,106813311,0,22,1,0,1,0,0,10000.0,1,1.0
8942,65398091,106813312,1,25,1,0,1,1,1,6000.0,1,1.0
8943,65398268,106813313,0,25,1,0,1,0,0,7000.0,3,3.0
8944,65398419,106813314,0,38,1,0,1,1,1,15000.0,1,1.0
8945,65398421,106813315,0,22,1,0,1,0,0,7000.0,1,1.0
8946,65398553,106813316,0,25,1,0,1,0,0,6500.0,1,1.0
8947,65399330,106813317,0,26,1,0,1,1,1,12000.0,1,1.0
8948,65399451,106813318,1,24,1,0,1,1,1,9000.0,1,1.0
8949,65400222,106813319,0,26,1,0,1,1,0,13500.0,1,1.0
8950,65400226,106813320,0,25,1,0,1,1,1,5000.0,1,1.0
8951,65400511,106813321,0,26,1,0,1,0,0,10000.0,1,1.0
8952,65400817,106813322,0,24,1,0,1,0,0,5000.0,1,1.0
8953,65400851,106813323,0,23,1,0,1,0,0,7000.0,1,1.0
8954,65400866,106813324,0,23,1,0,1,1,1,7000.0,1,1.0
8955,65401027,106813325,0,25,1,0,1,0,0,17000.0,1,1.0
8956,65401225,106813326,0,55,0,1,0,0,0,8500.0,1,1.0
8957,65401501,106813327,0,23,1,0,1,0,0,9500.0,1,1.0
8958,65401504,106813328,0,24,1,0,1,0,0,10000.0,1,1.0
8959,65401636,106813329,0,24,1,0,1,1,1,10000.0,1,1.0
8960,65401655,106813330,0,24,1,0,1,1,1,7000.0,1,1.0
8961,65402029,106813331,0,25,1,0,1,0,0,15000.0,1,1.0
8962,65402504,106813332,1,26,1,0,1,1,1,10000.0,1,1.0
8963,65402642,106813333,0,24,1,0,1,0,0,10000.0,2,2.0
8964,65402711,106813334,0,26,1,0,1,1,1,4500.0,1,1.0
8965,65402720,106813335,0,35,1,0,1,1,1,6000.0,1,1.0
8966,65402758,106813336,0,23,1,0,1,0,0,4500.0,1,1.0
8967,65402797,106813337,0,25,1,0,1,1,1,10000.0,1,1.0
8968,65402799,106813338,0,22,1,0,1,0,0,10000.0,1,1.0
8969,65402854,106813339,0,26,1,0,1,0,0,20000.0,1,1.0
8970,65402913,106813340,0,24,1,0,1,0,0,10000.0,1,1.0
8971,65403420,106813341,0,25,1,0,1,0,0,20000.0,1,1.0
8972,65403518,106813342,0,22,1,0,1,0,0,7000.0,2,2.0
8973,65403746,106813343,0,26,1,0,1,2,2,9000.0,1,1.0
8974,65404234,106813344,0,24,1,0,1,1,1,8000.0,1,1.0
8975,65404350,106813345,0,24,1,0,1,1,1,12000.0,1,1.0
8976,65404605,106813346,0,23,1,0,1,2,2,10000.0,2,2.0
8977,65404641,106813347,0,23,1,0,1,1,1,15000.0,1,1.0
8978,65405018,106813348,0,23,1,0,1,1,1,18000.0,1,1.0
8979,65405055,106813349,0,23,1,0,1,0,0,10000.0,1,1.0
8980,65405216,106813350,0,23,1,0,1,0,0,12000.0,1,1.0
8981,65405359,106813351,0,23,1,0,1,0,0,4300.0,1,1.0
8982,65405795,106813352,0,25,1,0,1,0,0,9000.0,2,2.0
8983,65405888,106813353,1,26,1,0,1,0,0,7000.0,1,1.0
8984,65406938,106813354,0,25,1,0,1,0,0,9000.0,1,1.0
8985,65406954,106813355,0,26,1,0,1,1,1,11000.0,1,1.0
8986,65407061,106813356,0,23,1,0,1,0,0,10000.0,1,1.0
8987,65407099,106813357,0,23,1,0,1,0,0,15000.0,1,1.0
8988,65407531,106813358,0,25,1,0,1,1,0,4800.0,1,1.0
8989,65407534,106813359,1,23,1,0,1,0,0,6000.0,2,2.0
8990,65407639,106813360,0,25,1,0,1,1,1,5000.0,1,1.0
8991,65407934,106813361,0,24,1,0,1,0,0,10000.0,1,1.0
8992,65408399,106813362,0,22,1,0,1,0,0,15000.0,1,1.0
8993,65408709,106813363,0,25,1,0,1,1,1,10500.0,1,1.0
8994,65409209,106813364,0,23,1,0,1,1,1,20000.0,1,1.0
8995,65409467,106813365,0,24,1,0,1,0,0,12000.0,1,1.0
8996,65409501,106813366,0,23,1,0,1,0,0,17000.0,2,2.0
8997,65410577,106813367,0,24,1,0,1,0,0,10000.0,1,1.0
8998,65410698,106813368,0,22,1,0,1,0,0,8000.0,1,1.0
8999,65411273,106813369,0,23,1,0,1,1,1,6500.0,1,1.0
9000,65411400,106813370,0,26,1,0,1,0,0,9000.0,1,1.0
9001,65411490,106813371,0,43,1,0,1,2,1,11000.0,2,1.0
9002,65411740,106813372,0,22,1,0,1,0,0,7000.0,1,1.0
9003,65411826,106813373,0,23,1,0,1,0,0,7000.0,1,1.0
9004,65411893,106813374,0,23,1,0,1,0,0,6000.0,1,1.0
9005,65412073,106813375,0,23,1,0,1,1,1,6000.0,1,1.0
9006,65412313,106813376,0,23,1,0,1,0,0,15000.0,1,1.0
9007,65412462,106813377,0,26,1,0,1,0,0,14000.0,1,1.0
9008,65412463,106813378,0,24,1,0,1,1,1,7000.0,1,1.0
9009,65412743,106813379,0,22,1,0,1,0,0,6000.0,1,1.0
9010,65413032,106813380,0,26,1,0,1,1,1,13000.0,1,1.0
9011,65413109,106813381,0,24,1,0,1,1,1,8000.0,1,1.0
9012,65413166,106813382,0,23,1,0,1,0,0,6000.0,1,1.0
9013,65413319,106813383,0,25,1,0,1,0,0,10000.0,1,1.0
9014,65413785,106813384,0,26,1,0,1,1,1,7000.0,1,1.0
9015,65413850,106813385,0,23,1,0,1,0,0,12000.0,3,3.0
9016,65414132,106813386,0,25,1,0,1,1,1,22000.0,1,1.0
9017,65414144,106813387,0,27,1,0,1,0,0,13000.0,3,3.0
9018,65414249,106813388,0,25,1,0,1,1,1,16000.0,1,1.0
9019,65414256,106813389,0,23,1,0,1,1,1,8000.0,1,1.0
9020,65414431,106813390,0,52,1,0,0,0,0,10000.0,1,1.0
9021,65414483,106813391,0,22,1,0,1,0,0,9000.0,1,1.0
9022,65414508,106813392,0,26,1,0,1,1,0,15000.0,1,1.0
9023,65414768,106813393,0,25,1,0,1,1,0,12000.0,1,1.0
9024,65415182,106813394,0,24,1,0,1,1,1,5000.0,1,1.0
9025,65415433,106813395,0,33,1,0,0,0,0,30000.0,1,1.0
9026,65415441,106813396,0,24,1,0,1,1,1,12000.0,2,2.0
9027,65415579,106813397,0,25,1,0,1,0,0,9000.0,1,1.0
9028,65415799,106813398,0,25,1,0,1,0,0,14000.0,2,2.0
9029,65415806,106813399,0,24,1,0,1,0,0,10000.0,1,1.0
9030,65415812,106813400,0,22,1,0,1,0,0,7500.0,1,1.0
9031,65415884,106813401,0,23,1,0,1,0,0,14000.0,1,1.0
9032,65415908,106813402,0,29,1,0,1,1,1,15000.0,1,1.0
9033,65415921,106813403,0,26,1,0,1,1,1,7000.0,2,2.0
9034,65415958,106813404,0,25,1,0,1,0,0,12000.0,1,1.0
9035,65416002,106813405,0,26,1,0,1,0,0,10000.0,1,1.0
9036,65416451,106813406,0,31,1,0,0,1,3,19000.0,1,1.0
9037,65416632,106813407,0,41,1,0,1,0,2,12000.0,1,1.0
9038,65416756,106813408,0,25,1,0,1,0,0,8000.0,2,2.0
9039,65416769,106813409,0,26,1,0,1,0,0,7000.0,2,2.0
9040,65416870,106813410,0,23,1,0,1,0,0,12000.0,1,1.0
9041,65417028,106813411,0,23,1,0,1,1,1,15000.0,1,1.0
9042,65417221,106813412,0,22,1,0,1,0,0,10000.0,1,1.0
9043,65417239,106813413,0,24,1,0,1,0,0,8000.0,1,1.0
9044,65417288,106813414,0,23,1,0,1,0,0,5000.0,1,1.0
9045,65417401,106813415,0,26,1,0,1,1,1,3000.0,1,1.0
9046,65417411,106813416,0,25,1,0,1,1,1,6000.0,1,1.0
9047,65417455,106813417,0,25,1,0,1,0,0,16000.0,1,1.0
9048,65417475,106813418,0,42,1,0,0,2,2,12000.0,2,2.0
9049,65417477,106813419,0,24,1,0,1,0,0,9000.0,1,1.0
9050,65417506,106813420,0,23,1,0,1,0,0,10000.0,2,2.0
9051,65417574,106813421,1,26,1,0,1,1,1,4500.0,1,1.0
9052,65417778,106813422,0,26,1,0,1,1,0,10000.0,1,1.0
9053,65417949,106813423,0,24,1,0,1,1,1,8000.0,1,1.0
9054,65417998,106813424,0,24,1,0,1,0,0,8000.0,1,1.0
9055,65418249,106813425,0,23,1,0,1,0,0,12000.0,1,1.0
9056,65418279,106813426,0,23,1,0,1,0,0,8000.0,2,2.0
9057,65418438,106813427,0,25,1,0,1,0,0,20000.0,1,1.0
9058,65418442,106813428,0,26,1,0,1,0,0,20000.0,1,1.0
9059,65419090,106813429,0,24,1,0,1,2,2,11000.0,1,1.0
9060,65419193,106813430,0,26,1,0,1,1,1,15000.0,1,1.0
9061,65419223,106813431,0,24,1,0,1,1,1,9500.0,1,1.0
9062,65419227,106813432,0,23,1,0,1,1,1,10000.0,1,1.0
9063,65419234,106813433,0,24,1,0,1,0,0,13000.0,1,1.0
9064,65419253,106813434,1,36,1,0,1,2,2,8000.0,1,1.0
9065,65419319,106813435,0,24,1,0,1,0,0,10000.0,1,1.0
9066,65419354,106813436,0,24,1,0,1,0,0,10000.0,1,1.0
9067,65419359,106813437,0,23,0,1,1,0,0,3200.0,1,1.0
9068,65419414,106813438,0,26,1,0,1,0,0,5000.0,1,1.0
9069,65419524,106813439,0,25,1,0,1,0,0,9000.0,2,1.0
9070,65419884,106813440,0,23,1,0,1,0,0,14000.0,1,1.0
9071,65419977,106813441,0,22,1,0,1,1,1,8000.0,1,1.0
9072,65420026,106813442,0,22,1,0,1,0,0,11000.0,1,1.0
9073,65420038,106813443,0,22,1,0,1,0,0,10000.0,1,1.0
9074,65420101,106813444,1,23,1,0,1,0,0,15000.0,1,1.0
9075,65420244,106813445,0,23,1,0,1,0,0,7000.0,1,1.0
9076,65420373,106813446,1,23,1,0,1,0,0,8500.0,1,1.0
9077,65420447,106813447,0,23,1,0,1,1,1,14000.0,1,1.0
9078,65420531,106813448,1,24,1,0,1,0,0,8000.0,1,1.0
9079,65420625,106813449,0,44,1,0,1,2,2,5000.0,1,1.0
9080,65420648,106813450,0,24,1,0,1,0,1,8000.0,2,2.0
9081,65420711,106813451,0,23,1,0,1,0,0,6000.0,1,1.0
9082,65420755,106813452,0,26,1,0,1,0,0,16000.0,1,1.0
9083,65420769,106813453,0,25,1,0,1,0,0,9000.0,1,1.0
9084,65420795,106813454,0,40,1,0,1,1,1,6000.0,2,1.0
9085,65420809,106813455,0,25,1,0,1,0,0,10000.0,1,1.0
9086,65421062,106813456,0,26,1,0,1,1,1,6000.0,1,1.0
9087,65421178,106813457,0,26,0,1,1,1,1,8400.0,1,1.0
9088,65421188,106813458,0,26,1,0,1,1,1,8500.0,1,1.0
9089,65421222,106813459,0,24,1,0,1,1,1,6500.0,1,1.0
9090,65421489,106813460,0,24,1,0,1,1,1,5000.0,1,1.0
9091,65421532,106813461,0,23,0,1,1,0,0,1950.0,1,1.0
9092,65421773,106813462,0,26,1,0,1,1,1,11000.0,2,1.0
9093,65421799,106813463,0,26,1,0,1,0,0,9000.0,1,1.0
9094,65421840,106813464,0,26,1,0,1,0,0,12000.0,2,1.0
9095,65421990,106813465,0,53,1,0,0,2,0,10500.0,1,1.0
9096,65422189,106813466,0,25,1,0,1,0,0,10000.0,1,1.0
9097,65422280,106813467,0,25,1,0,1,0,0,13000.0,1,1.0
9098,65422567,106813468,0,26,1,0,1,0,0,7000.0,2,2.0
9099,65422850,106813469,0,35,1,0,0,2,2,15000.0,2,2.0
9100,65423011,106813470,0,22,1,0,1,0,0,10000.0,1,1.0
9101,65423114,106813471,0,23,1,0,1,1,1,6000.0,1,1.0
9102,65472779,106813472,0,63,1,0,0,0,0,17000.0,1,1.0
9103,65473723,106813473,0,23,1,0,1,0,0,15000.0,1,1.0
9104,65473864,106813474,0,25,1,0,1,1,1,7000.0,1,1.0
9105,65473981,106813475,0,35,1,0,0,1,1,15000.0,1,1.0
9106,65475164,106813476,0,26,1,0,1,1,1,12000.0,1,1.0
9107,65475940,106813477,0,26,1,0,1,2,2,4500.0,2,1.0
9108,65476137,106813478,0,23,1,0,1,0,0,15000.0,1,1.0
9109,65476578,106813479,0,26,1,0,1,1,1,8000.0,1,1.0
9110,65477893,106813480,0,25,1,0,1,0,0,12000.0,1,1.0
9111,65477984,106813481,0,25,1,0,1,0,0,10000.0,1,1.0
9112,65478376,106813482,0,25,1,0,1,1,1,8000.0,2,1.0
9113,65478647,106813483,0,24,1,0,1,0,0,10000.0,3,3.0
9114,65479112,106813484,0,22,1,0,1,0,0,20000.0,1,1.0
9115,65479250,106813485,1,22,1,0,1,0,0,9000.0,1,1.0
9116,65479603,106813486,0,45,1,0,1,3,1,14000.0,1,1.0
9117,65479891,106813487,0,23,1,0,1,0,0,6000.0,1,1.0
9118,65479993,106813488,0,26,1,0,1,0,0,10000.0,1,1.0
9119,65480352,106813489,0,24,1,0,1,0,0,10000.0,1,1.0
9120,65480522,106813490,0,51,0,1,1,0,0,9000.0,1,1.0
9121,65480922,106813491,0,24,1,0,1,0,0,8000.0,2,2.0
9122,65481059,106813492,0,23,1,0,1,0,0,7200.0,1,1.0
9123,65481219,106813493,0,24,1,0,1,0,0,12000.0,1,1.0
9124,65481366,106813494,0,26,1,0,1,0,0,13000.0,1,1.0
9125,65481790,106813495,0,23,1,0,1,2,2,4500.0,1,1.0
9126,65481821,106813496,0,24,1,0,1,0,0,10000.0,1,1.0
9127,65482083,106813497,0,23,1,0,1,0,0,10000.0,2,2.0
9128,65482322,106813498,0,31,1,0,1,0,0,10000.0,1,1.0
9129,65482348,106813499,0,22,1,0,1,0,0,10000.0,1,1.0
9130,65482405,106813500,0,23,1,0,1,0,0,5000.0,1,1.0
9131,65482435,106813501,1,25,1,0,1,0,0,40000.0,1,1.0
9132,65482646,106813502,0,24,1,0,1,0,0,10000.0,1,1.0
9133,65484270,106813503,0,22,1,0,1,0,0,7000.0,1,1.0
9134,65484404,106813504,0,22,1,0,1,0,0,12000.0,1,1.0
9135,65486850,106813505,0,23,1,0,1,0,0,9000.0,1,1.0
9136,65486913,106813506,0,24,1,0,1,1,1,10000.0,2,2.0
9137,65486914,106813507,0,21,1,0,1,1,1,8000.0,1,1.0
9138,65486994,106813508,0,24,1,0,1,0,0,10000.0,1,1.0
9139,65488209,106813509,0,25,1,0,1,0,0,10000.0,1,1.0
9140,65488284,106813510,0,24,1,0,1,0,0,15000.0,1,1.0
9141,65488628,106813511,0,42,1,0,1,2,2,10000.0,1,1.0
9142,65488796,106813512,0,54,0,1,0,0,0,8000.0,1,1.0
9143,65488846,106813513,0,23,1,0,1,0,0,12000.0,1,1.0
9144,65488893,106813514,1,24,1,0,1,0,0,15000.0,1,1.0
9145,65489718,106813515,0,41,1,0,1,1,1,8000.0,3,2.0
9146,65490036,106813516,0,25,1,0,1,1,1,7000.0,1,1.0
9147,65490266,106813517,0,22,1,0,1,1,1,5600.0,1,1.0
9148,65490358,106813518,0,25,1,0,1,1,1,13000.0,1,1.0
9149,65490363,106813519,0,23,1,0,1,0,0,12000.0,1,1.0
9150,65490490,106813520,0,40,1,0,1,1,0,10000.0,3,3.0
9151,65490650,106813521,0,63,0,1,0,0,0,9000.0,1,1.0
9152,65490882,106813522,0,33,1,0,1,1,1,11000.0,1,1.0
9153,65490978,106813523,0,22,1,0,1,0,0,10000.0,1,1.0
9154,65491114,106813524,0,26,1,0,1,2,2,5000.0,2,2.0
9155,65491720,106813525,0,26,1,0,1,0,0,5000.0,1,1.0
9156,65491732,106813526,0,24,1,0,1,0,0,28000.0,1,1.0
9157,65492129,106813527,0,23,1,0,1,0,0,20000.0,1,1.0
9158,65492258,106813528,0,26,1,0,1,1,1,5000.0,1,1.0
9159,65492338,106813529,0,23,1,0,1,0,0,12000.0,1,1.0
9160,65492432,106813530,0,24,1,0,1,1,1,9000.0,1,1.0
9161,65492774,106813531,0,57,1,1,1,0,0,17000.0,1,1.0
9162,65492845,106813532,0,26,1,0,1,1,1,10000.0,1,1.0
9163,65492895,106813533,0,26,1,0,1,1,1,6000.0,1,1.0
9164,65492987,106813534,0,23,1,0,1,0,0,15000.0,1,1.0
9165,65493163,106813535,0,24,1,0,1,1,1,6000.0,1,1.0
9166,65493867,106813536,0,23,1,0,1,0,0,6500.0,1,1.0
9167,65494353,106813537,0,46,1,0,1,2,0,8000.0,1,1.0
9168,65494371,106813538,0,25,1,0,1,0,0,9000.0,1,1.0
9169,65494477,106813539,0,26,1,0,1,1,1,6000.0,1,1.0
9170,65494486,106813540,0,51,1,0,1,2,0,12000.0,2,1.0
9171,65494550,106813541,0,50,1,0,1,0,0,10000.0,1,1.0
9172,65494731,106813542,0,26,1,0,1,0,0,15000.0,1,1.0
9173,65495163,106813543,0,23,1,0,1,1,1,12000.0,2,2.0
9174,65495225,106813544,0,25,1,0,1,1,1,6500.0,1,1.0
9175,65495250,106813545,0,24,1,0,1,0,0,7000.0,1,1.0
9176,65495947,106813546,0,25,1,0,1,0,0,7000.0,1,1.0
9177,65495950,106813547,0,26,1,0,1,1,1,6700.0,1,1.0
9178,65496484,106813548,0,22,1,0,1,0,0,30000.0,1,1.0
9179,65496485,106813549,0,60,0,1,1,3,0,6000.0,1,1.0
9180,65496824,106813550,0,25,1,0,1,1,1,7000.0,1,1.0
9181,65496894,106813551,0,44,1,0,1,1,1,11000.0,1,1.0
9182,65497126,106813552,0,26,1,0,1,1,1,5000.0,1,1.0
9183,65497180,106813553,0,26,1,0,1,2,2,5000.0,1,1.0
9184,65497215,106813554,0,26,1,0,1,0,0,10000.0,1,1.0
9185,65497308,106813555,0,24,1,0,1,0,0,10000.0,1,1.0
9186,65497803,106813556,0,25,1,0,1,1,1,15000.0,1,1.0
9187,65497921,106813557,1,25,1,0,1,0,0,12000.0,1,1.0
9188,65498213,106813558,0,26,1,0,1,1,1,12000.0,1,1.0
9189,65498219,106813559,0,53,1,0,1,1,0,15000.0,2,2.0
9190,65498289,106813560,0,25,1,0,1,0,0,10000.0,2,1.0
9191,65498370,106813561,0,24,1,0,1,0,0,5200.0,2,2.0
9192,65498409,106813562,0,25,1,0,1,2,2,12000.0,1,1.0
9193,65498556,106813563,0,35,1,0,1,1,1,10000.0,1,1.0
9194,65498668,106813564,0,26,1,0,1,0,0,12000.0,1,1.0
9195,65499515,106813565,0,26,1,0,1,0,0,30000.0,1,1.0
9196,65499745,106813566,0,49,0,1,1,2,0,20000.0,1,1.0
9197,65499764,106813567,0,25,1,0,1,0,0,14000.0,1,1.0
9198,65499815,106813568,0,25,1,0,1,1,0,10000.0,1,1.0
9199,65499832,106813569,0,54,1,0,1,1,1,12600.0,1,1.0
9200,65499987,106813570,0,26,1,0,1,0,0,9000.0,1,1.0
9201,65500395,106813571,0,26,1,0,1,0,0,4500.0,1,1.0
9202,65500642,106813572,0,26,1,0,1,1,1,10000.0,1,1.0
9203,65500740,106813573,1,24,1,0,1,1,1,13000.0,1,1.0
9204,65500860,106813574,0,63,1,0,1,1,0,8000.0,1,1.0
9205,65501213,106813575,0,46,1,0,1,0,0,9800.0,2,1.0
9206,65501297,106813576,0,26,1,0,1,1,1,8000.0,1,1.0
9207,65501504,106813577,0,22,1,0,1,0,0,16000.0,1,1.0
9208,65501857,106813578,0,57,0,1,1,2,0,8200.0,2,2.0
